OBJECTID,COD_PREDIO,HOJA,OBSERVACIO,NUM_PREDIO,ORIGEN,DATUM,CALCULO,ID_DIST,COD_PROY,COD_PRED_1,FECHA_TRAN,USER_TRANS,ID_PLANO,AREA_HA,PERIMETRO,CENTROID_E,CENTROID_N,ANOMALIA,CODIGO_PRE,COD_UT,ID_OFICINA,ACTIVO,OVERLAP,TIPO_PROCE,PROCEDENCI,Shape_Length,Shape_Area
3426,9_4908610_132620,9_4908610, ,"132620",GPS,WGS84,CARTESIANO,"170103",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,26.2804,2768.14,491377,8610616,1,0, ,0, ,0,0,W,2768.14111543938,262804.336338623
3427,9_4808670_033472,9_4808670, ,"033472",GPS,WGS84,CARTESIANO,"170103",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,8.8179,1294.55,484151,8673282,1,0, ,0, ,0,0,W,1294.54968637624,88179.4962034336
3428,9_4858630_034910,9_4858630, ,"034910",GPS,WGS84,CARTESIANO,"170103",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,46.7884,2930.28,489620,8630064,1,0, ,0, ,0,0,W,2930.28475893628,467883.817472191
3429,9_4758605_030543,9_4758605, ,"030543",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.0344,81.38,477367,8609000,1,0, ,0, ,0,0,W,81.3807257792574,344.094607709398
3430,9_4608605_132232,9_4608605, ,"132232",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,45.9365,3037.37,463484,8606555,1,0, ,0, ,0,0,W,3037.36149624335,459365.0611689
3431,9_4858655_033517,9_4858655, ,"033517",GPS,WGS84,CARTESIANO,"170103",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,13.1609,1837.52,489861,8657869,1,0, ,0, ,0,0,W,1837.51760698065,131608.91809788
3432,9_4658605_132359,9_4658605, ,"132359",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,11.7547,1690.37,466657,8606205,1,0, ,0, ,0,0,W,1690.37426423774,117547.1985242
3433,9_4608605_132207,9_4608605, ,"132207",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,13.829,1868.72,460494,8606824,1,0, ,0, ,0,0,W,1868.72282937436,138290.376750571
3434,9_4708605_132329,9_4708605, ,"132329",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,16.9368,1807.35,473682,8607191,1,0, ,0, ,0,0,W,1807.35129533223,169368.113673757
3435,9_4458590_132829,9_4458590, ,"132829",GPS,WGS84,CARTESIANO,"170104",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,11.2687,1405.54,449211,8592536,1,0, ,0, ,0,0,W,1405.53557727139,112686.66013196
3436,9_4858605_200916,9_4858605, ,"200916",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,13.9541,1610.78,485645,8607401,1,0, ,0, ,0,0,W,1610.77889484301,139541.087344442
3437,9_4908610_132603,9_4908610, ,"132603",GPS,WGS84,CARTESIANO,"170103",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.8284,624.84,490219,8610367,1,0, ,0, ,0,0,W,624.835588427796,8284.27089346184
3438,9_4658600_132377,9_4658600, ,"132377",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,48.2669,5240.93,467984,8604697,1,0, ,0, ,0,0,W,5240.92699351966,482668.379061907
3439,9_4458585_132961,9_4458585, ,"132961",GPS,WGS84,CARTESIANO,"170102",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,49.7693,3431.91,445447,8588125,1,0, ,0, ,0,0,W,3431.90905746593,497693.064939612
3440,9_4708605_132350,9_4708605, ,"132350",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,26.9936,2484.03,472408,8608189,1,0, ,0, ,0,0,W,2484.03202036163,269936.240376205
3441,9_4908610_132610,9_4908610, ,"132610",GPS,WGS84,CARTESIANO,"170103",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,9.189,1572.04,490880,8610552,1,0, ,0, ,0,0,W,1572.04302058058,91889.9888695429
3442,9_4708605_132344,9_4708605, ,"132344",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.1587,158.18,474414,8607430,1,0, ,0, ,0,0,W,158.181357845151,1587.33202998066
3443,9_4608605_132263,9_4608605, ,"132263",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,1.3569,576.49,464081,8607930,1,0, ,0, ,0,0,W,576.490527137813,13568.6898695097
3444,9_4458590_132972,9_4458590, ,"132972",GPS,WGS84,CARTESIANO,"170104",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,58.1703,3108.66,445194,8590639,1,0, ,0, ,0,0,W,3108.66473455254,581703.134689707
3445,9_4608605_132281,9_4608605, ,"132281",GPS,WGS84,CARTESIANO,"170101",MDD2, ,2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,0.5145,290.91,464748,8607704,1,0, ,0, ,0,0,W,290.90793674716,5145.25783614667
3446,8_8258585_35146,8_8258585, ,"35146",FOTOGRAMETRICO,WGS84,ESFERICO,"080408","0001", ,2011/06/30 00:00:00+00,RMAZA, ,143.0131,9116.46,827641,8585274,1,0, ,0, ,0,0,W,9106.63566280568,1427161.43027463
3447,9_4858660_033508,9_4858660, ,"033508",GPS,WGS84,CARTESIANO,"170103",MDD2,"200013660",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,13.0705,1513.91,485263,8662707,0,2818556, ,21,"1",0,0,W,1513.908397145,130705.059793458
3448,9_4858620_134844,9_4858620, ,"134844",GPS,WGS84,CARTESIANO,"170103",MDD2,"200015682",2016/02/01 00:00:00+00,EQUILLAY,PLN-00000122565,5.5821,1521.82,485319,8622346,0,2828679, ,21,"1",0,0,W,1521.81898448397,55821.2990123187
3449,9_3108535_313476,9_3108535,Una persona vinculada,"313476",GPS,WGS84,CARTESIANO,"081203",CUS5,"100178796",2011/06/27 00:00:00+00,RMAZA, ,24.0059,2442.78,312699,8538782,0,3532097, ,11,"1",0,0,W,2442.77971787223,240059.508634165
3450,9_3058535_313481,9_3058535_2_1,"Varias personas vinculadas, ver Sistema SSET","313481",GPS,WGS84,CARTESIANO,"081203",CUS5,"100179048",2011/06/27 00:00:00+00,RMAZA, ,0.0595,99.19,309667,8536899,0,2091791, ,11,"1",0,0,W,99.1886360505218,595.174844607849
3451,9_3058535_313049,9_3058535,Una persona vinculada,"313049",GPS,WGS84,CARTESIANO,"081203",CUS5,"100178800",2011/06/27 00:00:00+00,RMAZA, ,20.5086,2254.59,307219,8535461,0,3420117, ,11,"1",0,0,W,2254.58947382986,205085.592982051
3452,9_3058530_313120,9_3058530_4_1,Una persona vinculada,"313120",GPS,WGS84,CARTESIANO,"081203",CUS5,"100178848",2011/06/27 00:00:00+00,RMAZA, ,1.2013,589.71,307093,8534785,0,3493676, ,11,"1",0,0,W,589.705273438655,12012.6538267174
3453,9_3058535_313260,9_3058535_2_1,"Varias personas vinculadas, ver Sistema SSET","313260",GPS,WGS84,CARTESIANO,"081203",CUS5,"100179004",2011/06/27 00:00:00+00,RMAZA, ,0.0573,98.19,309722,8536954,0,2092599, ,11,"1",0,0,W,98.194011507779,572.889918533897
3454,9_3058535_313068,9_3058535_2_1,"Varias personas vinculadas, ver Sistema SSET","313068",GPS,WGS84,CARTESIANO,"081203",CUS5,"100179028",2011/06/27 00:00:00+00,RMAZA, ,1.7349,634.75,309922,8536348,0,2092340, ,11,"1",0,0,W,634.752934829526,17348.882241936
3455,9_3058535_313069,9_3058535_2_2,Una persona vinculada,"313069",GPS,WGS84,CARTESIANO,"081203",CUS5,"100178893",2011/06/27 00:00:00+00,RMAZA, ,1.038,513.61,309738,8536239,0,2089805, ,11,"1",0,0,W,513.606979411357,10379.7346971735
3456,9_3058535_313071,9_3058535_2_1,Una persona vinculada,"313071",GPS,WGS84,CARTESIANO,"081203",CUS5,"100178894",2011/06/27 00:00:00+00,RMAZA, ,0.0905,135.71,309750,8536407,0,2089806, ,11,"1",0,0,W,135.707176983954,905.028970888997
3457,9_3108535_313282,9_3108535_4_3,Una persona vinculada,"313282",GPS,WGS84,CARTESIANO,"081203",CUS5,"100178787",2011/06/27 00:00:00+00,RMAZA, ,1.7961,582.76,311200,8537537,0,2091524, ,11,"1",0,0,W,582.75852747166,17961.0183670251
3458,9_2358565_305005,9_2358565_3_2,Una persona vinculada,"305005",GPS,WGS84,CARTESIANO,"081106",087A,"100081865",2011/06/27 00:00:00+00,RMAZA, ,0.2656,208.26,236889,8565934,0,173411,087A11UT,11,"1",0,0,W,208.25525075917,2655.88583518054
3459,9_3108535_313290,9_3108535_3_4,"Varias personas vinculadas, ver Sistema SSET","313290",GPS,WGS84,CARTESIANO,"081203",CUS5,"100178794",2011/06/27 00:00:00+00,RMAZA, ,0.4581,282.2,310665,8536997,0,2091794, ,11,"1",0,0,W,282.199618758801,4581.30113331194
3460,9_3058530_313022,9_3058530,Una persona vinculada,"313022",GPS,WGS84,CARTESIANO,"081203",CUS5,"100178858",2011/06/27 00:00:00+00,RMAZA, ,6.2857,1008.28,306976,8530946,0,2090658, ,11,"1",0,0,W,1008.27564090149,62857.3662012799
3461,9_3058535_313467,9_3058535_2_2,"Varias personas vinculadas, ver Sistema SSET","313467",GPS,WGS84,CARTESIANO,"081203",CUS5,"100178795",2011/06/27 00:00:00+00,RMAZA, ,1.0635,442.03,309140,8536249,0,2091795, ,11,"1",0,0,W,442.034168531033,10634.8634678286
3462,9_3108535_313281,9_3108535_3,Una persona vinculada,"313281",GPS,WGS84,CARTESIANO,"081203",CUS5,"100178786",2011/06/27 00:00:00+00,RMAZA, ,4.9746,976.09,311384,8537490,0,2091523, ,11,"1",0,0,W,976.090162372448,49746.3492336345
3463,9_3058535_313064,9_3058535_2_1,Una persona vinculada,"313064",GPS,WGS84,CARTESIANO,"081203",CUS5,"100178889",2011/06/27 00:00:00+00,RMAZA, ,0.9759,432.08,309481,8537290,0,2090090, ,11,"1",0,0,W,432.085152724773,9758.57859620344
3464,9_3558530_001381,9_3558530_3_3,"Varias personas vinculadas, ver Sistema SSET","001381",GPS,WGS84,CARTESIANO,"210303",PU02,"240153197",2011/06/02 00:00:00+00,RMAZA, ,0.1754,212.25,355312,8530298,0,805160,PU0225UT,25,"1",0,0,W,212.249816881125,1754.41895363941
3465,9_3558530_002118,9_3558530_1_2,Una persona vinculada,"002118",GPS,WGS84,CARTESIANO,"210303",PU02,"240153308",2011/06/02 00:00:00+00,RMAZA, ,0.5695,320.8,359159,8532760,0,803962,PU0225UT,25,"1",0,0,W,320.799196092166,5695.20046961988
3466,9_3558525_001592,9_3558525_2_4,"Varias personas vinculadas, ver Sistema SSET","001592",GPS,WGS84,CARTESIANO,"210303",PU02,"240152953",2011/06/02 00:00:00+00,RMAZA, ,0.6902,375.3,358609,8526359,0,804579,PU0225UT,25,"1",0,0,W,375.301964172433,6902.40848811323
3467,9_3558535_001756,9_3558535_4_2,Una persona vinculada,"001756",GPS,WGS84,CARTESIANO,"210303",PU02,"240153467",2011/06/02 00:00:00+00,RMAZA, ,1.0511,536.37,357274,8538139,0,805739,PU0225UT,25,"1",0,0,W,536.369327489174,10510.8476587108
3468,9_3558540_002022,9_3558540_3_4,Una persona vinculada,"002022",GPS,WGS84,CARTESIANO,"210303",PU02,"240153366",2011/06/02 00:00:00+00,RMAZA, ,0.1129,196.67,355646,8541733,0,807206,PU0225UT,25,"1",0,0,W,196.670867406695,1129.49798346324
3469,9_3558530_001352,9_3558530_3_3,Una persona vinculada,"001352",GPS,WGS84,CARTESIANO,"210303",PU02,"240153136",2011/06/02 00:00:00+00,RMAZA, ,0.9184,673.75,355744,8530897,0,806046,PU0225UT,25,"1",0,0,W,673.753281181754,9184.29803255824
3470,9_3508535_001729,9_3508535_2_2, ,"001729",GPS,WGS84,CARTESIANO,"210303",PU02,"240153559",2011/06/02 00:00:00+00,RMAZA, ,2.3924,889.73,354652,8535096,0,804549,PU0225UT,25,"1",0,0,W,889.729787954772,23923.9577140573
3471,9_3558540_002021,9_3558540_3_4,Una persona vinculada,"002021",GPS,WGS84,CARTESIANO,"210303",PU02,"240153365",2011/06/02 00:00:00+00,RMAZA, ,2.0589,653.5,355389,8541600,0,807205,PU0225UT,25,"1",0,0,W,653.504484730863,20588.7436817495
3472,9_3608525_001032,9_3608525_4,Una persona vinculada,"001032",GPS,WGS84,CARTESIANO,"210303",PU02,"240152679",2011/06/02 00:00:00+00,RMAZA, ,2.6642,1327.93,360832,8528485,0,808444,PU0225UT,25,"1",0,0,W,1239.131337637,26642.1002836644
3473,9_3508530_001668,9_3508530_2_1, ,"001668",GPS,WGS84,CARTESIANO,"210303",PU02,"240153541",2011/06/02 00:00:00+00,RMAZA, ,0.6136,358.07,354430,8531309,0,804258,PU0225UT,25,"1",0,0,W,358.070029583595,6135.57378233032
